,id,latitude,longitude,name,opening_hours,rating,utc_offset
874,ChIJVVUl1xFu5kcR3lyo166jm_Q,48.8690808,2.3564605,Cjg Les Bistrots,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
875,ChIJKUxTTBJu5kcR7KEgdAPUwGA,48.872847,2.3546901,Le Mondial,"{'0': [{'_1': 7.0, '_2': 24.0}, {'_1': 0.0, '_2': 2.0}], '1': [{'_1': 7.0, '_2': 24.0}], '2': [{'_1': 0.0, '_2': 2.0}, {'_1': 7.0, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 2.0}, {'_1': 7.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 2.0}, {'_1': 7.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 2.0}, {'_1': 7.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 2.0}, {'_1': 7.0, '_2': 24.0}]}",3.6,60
876,ChIJVTS0bFtt5kcRpyfQ-PDhd94,48.8626564,2.4420632,Café Forum,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",3.0,60
877,ChIJKziI_AVu5kcR2arZljzEXas,48.8655724,2.361816,Café Philippe,"{'0': [], '1': [], '2': [{'_1': 11.5, '_2': 14.5}, {'_1': 19.5, '_2': 22.5}], '3': [{'_1': 11.5, '_2': 14.5}, {'_1': 19.5, '_2': 22.5}], '4': [{'_1': 11.5, '_2': 14.5}, {'_1': 19.5, '_2': 22.5}], '5': [{'_1': 11.5, '_2': 14.5}, {'_1': 19.5, '_2': 22.5}], '6': [{'_1': 11.5, '_2': 14.5}, {'_1': 19.5, '_2': 22.5}]}",4.3,60
878,ChIJ_Suafw9u5kcRZ_x0fy5ln5g,48.86611910000001,2.359518,La Massara,"{'0': [{'_1': 12.0, '_2': 15.0}, {'_1': 19.25, '_2': 22.0}], '1': [{'_1': 12.0, '_2': 14.5}, {'_1': 19.25, '_2': 23.0}], '2': [{'_1': 12.0, '_2': 14.5}, {'_1': 19.25, '_2': 23.0}], '3': [{'_1': 12.0, '_2': 14.5}, {'_1': 19.25, '_2': 23.0}], '4': [{'_1': 12.0, '_2': 14.5}, {'_1': 19.25, '_2': 23.0}], '5': [{'_1': 12.0, '_2': 14.5}, {'_1': 19.25, '_2': 23.5}], '6': [{'_1': 12.0, '_2': 15.0}, {'_1': 19.25, '_2': 23.5}]}",4.5,60
879,ChIJ3ahwiRRu5kcRMyIyex8YGiM,48.873876,2.350652999999999,Boulangerie Mariel,"{'0': [], '1': [{'_1': 6.5, '_2': 20.0}], '2': [{'_1': 6.5, '_2': 20.0}], '3': [{'_1': 6.5, '_2': 20.0}], '4': [{'_1': 6.5, '_2': 20.0}], '5': [{'_1': 6.5, '_2': 19.0}], '6': []}",3.0,60
880,ChIJx4aD_xVu5kcR7o_FvMBQLFI,48.8714721,2.3456911,Meriggio,"{'0': [], '1': [{'_1': 8.0, '_2': 23.0}], '2': [{'_1': 8.0, '_2': 23.0}], '3': [{'_1': 8.0, '_2': 23.0}], '4': [{'_1': 8.0, '_2': 24.0}], '5': [{'_1': 8.0, '_2': 24.0}], '6': [{'_1': 18.0, '_2': 24.0}]}",4.7,60
881,ChIJE_HjARZu5kcRi5gaIgZ4SYw,48.871047,2.3457037,Macdonald,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
882,ChIJFZpTVxFu5kcRFQ7JbQ_PXiQ,48.8709648,2.351849499999999,Haweli,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",4.0,60
883,ChIJc0o59jlu5kcRJkzXYfuuqUY,48.8714787,2.3356773,Parit 55,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
884,ChIJaVXRJdlx5kcRIUvq6CG57AQ,48.8534896,2.3378475,"파리-햄버거맛집,15유로+메종(건강음료1.5)","{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
885,ChIJnSMxL9lx5kcRT1BpS7zjwDM,48.8536437,2.337807199999999,Chalet Gregoire,"{'0': [{'_1': 11.0, '_2': 24.0}], '1': [{'_1': 11.0, '_2': 24.0}], '2': [{'_1': 11.0, '_2': 24.0}], '3': [], '4': [{'_1': 11.0, '_2': 24.0}], '5': [{'_1': 11.0, '_2': 24.0}], '6': [{'_1': 11.0, '_2': 24.0}]}",2.8,60
886,ChIJgbUx9RFu5kcRPm8A57TG2Po,48.87099269999999,2.355553,Le Café O Gustave,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",4.0,60
887,ChIJET4koxdu5kcRDqbgGzGqwgQ,48.8676916,2.3477324,Frenchie To Go,"{'0': [{'_1': 9.5, '_2': 17.5}], '1': [{'_1': 8.5, '_2': 16.5}], '2': [{'_1': 8.5, '_2': 16.5}], '3': [{'_1': 8.5, '_2': 16.5}], '4': [{'_1': 8.5, '_2': 16.5}], '5': [{'_1': 8.5, '_2': 16.5}], '6': [{'_1': 9.5, '_2': 17.5}]}",4.0,60
888,ChIJOfclzwBy5kcR5Fcu8n-ze0o,48.8541132,2.3718111,Yellow Mad Monkey,"{'0': [{'_1': 17.0, '_2': 24.0}, {'_1': 0.0, '_2': 5.0}], '1': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.0, '_2': 24.0}], '2': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.0, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 4.0}, {'_1': 17.0, '_2': 24.0}]}",3.6,60
889,ChIJnSfsbhpu5kcRXbXm9-iT68E,48.8653115,2.3528175,Oh Vietnam,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
890,ChIJscs57Uxu5kcRidlkEbn_sdc,48.8831555,2.326582999999999,hippopotamus,"{'0': [{'_1': 12.0, '_2': 24.0}, {'_1': 0.0, '_2': 5.0}], '1': [{'_1': 0.0, '_2': 3.0}, {'_1': 12.0, '_2': 24.0}], '2': [{'_1': 0.0, '_2': 3.0}, {'_1': 12.0, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 3.0}, {'_1': 12.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 3.0}, {'_1': 12.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 3.0}, {'_1': 12.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 5.0}, {'_1': 12.0, '_2': 24.0}]}",3.5,60
891,ChIJeTsovxtu5kcRryOxdVsI3ac,48.8625623,2.3522414,Café Fusée,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",3.0,60
892,ChIJg_8njBNu5kcRM60r212eQ54,48.8727531,2.351931200000001,Pintxo Club,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",5.0,60
893,ChIJkXdwkRlu5kcRmGGws5Wua5E,48.8645905,2.3501287,Le Royal,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",3.2,60
894,ChIJMX_TSFtt5kcRwiSbVxCFEnU,48.86378689999999,2.441818199999999,Bar Café Des Trois Marches,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
895,ChIJoZxldF1C5kcRGY4iKfG4gTI,49.0388,2.345757400000001,Laubiac Etablissement,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
896,ChIJ5VtDwhpu5kcRwKNsjqixCCU,48.8643755,2.355004699999999,La Cuisinette,"{'0': [{'_1': 12.0, '_2': 18.0}], '1': [{'_1': 8.0, '_2': 22.0}], '2': [{'_1': 8.0, '_2': 22.0}], '3': [{'_1': 8.0, '_2': 22.0}], '4': [{'_1': 8.0, '_2': 22.0}], '5': [{'_1': 8.0, '_2': 22.0}], '6': [{'_1': 11.0, '_2': 21.0}]}",5.0,60
897,ChIJtdqMngVu5kcRFjkVHrROmCQ,48.8649707,2.3594444,Besnier Sarl,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
898,ChIJWeXviTlu5kcRj6Fat03vVjk,48.8715389,2.3362824,24 Italiens,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
899,ChIJVVVJhw5u5kcRDxlyHpKushQ,48.8706851,2.3597796,Villa Verde,"{'0': [{'_1': 12.0, '_2': 21.75}], '1': [{'_1': 12.0, '_2': 21.5}], '2': [{'_1': 12.0, '_2': 21.5}], '3': [{'_1': 12.0, '_2': 21.5}], '4': [{'_1': 12.0, '_2': 21.5}], '5': [{'_1': 12.0, '_2': 14.5}], '6': []}",0.0,60
900,ChIJucBQiqhqHRURMkp92ZLJ7YE,32.3302486,34.8525609,Alonzo,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",4.0,120
901,ChIJOcACVRBu5kcRU8-A1j3u4X8,48.8684953,2.3540772,Le Poly,"{'0': [{'_1': 0.0, '_2': 2.0}], '1': [], '2': [], '3': [{'_1': 17.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.0, '_2': 24.0}]}",5.0,60
902,ChIJYc2ZvBdu5kcRthm_krc7f8M,48.8677486,2.3474974,Hoppy Corner,"{'0': [{'_1': 0.0, '_2': 2.0}], '1': [{'_1': 17.0, '_2': 24.0}], '2': [{'_1': 17.0, '_2': 24.0}], '3': [{'_1': 17.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 2.0}, {'_1': 14.0, '_2': 24.0}]}",4.6,60
903,ChIJ79mGQnNy5kcRppWbHogPMLY,48.849478,2.390255,O'CUISTO,"{'0': [{'_1': 18.5, '_2': 23.0}], '1': [{'_1': 11.0, '_2': 15.5}, {'_1': 18.5, '_2': 22.75}], '2': [{'_1': 11.0, '_2': 15.5}, {'_1': 18.5, '_2': 22.75}], '3': [{'_1': 11.0, '_2': 15.5}, {'_1': 18.5, '_2': 22.75}], '4': [{'_1': 11.0, '_2': 15.5}, {'_1': 18.5, '_2': 22.75}], '5': [{'_1': 18.5, '_2': 23.0}], '6': [{'_1': 11.0, '_2': 23.0}]}",5.0,60
904,ChIJQ594hRlu5kcR2r8GtvqX840,48.86434200000001,2.350287,The Frog & Rosbif,"{'0': [{'_1': 12.0, '_2': 24.0}, {'_1': 0.0, '_2': 2.0}], '1': [{'_1': 0.0, '_2': 2.0}, {'_1': 12.0, '_2': 24.0}], '2': [{'_1': 0.0, '_2': 2.0}, {'_1': 12.0, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 2.0}, {'_1': 12.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 2.0}, {'_1': 12.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 2.0}, {'_1': 12.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 2.0}, {'_1': 12.0, '_2': 24.0}]}",3.7,60
905,ChIJrYC1GwRu5kcRjCkUgvGJSkg,48.8637328,2.3697746,Le Baromètre,"{'0': [{'_1': 10.0, '_2': 24.0}, {'_1': 0.0, '_2': 2.0}], '1': [{'_1': 0.0, '_2': 1.0}, {'_1': 7.5, '_2': 24.0}], '2': [{'_1': 0.0, '_2': 2.0}, {'_1': 7.5, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 2.0}, {'_1': 7.5, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 2.0}, {'_1': 7.5, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 2.0}, {'_1': 7.5, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 2.0}, {'_1': 7.5, '_2': 24.0}]}",4.0,60
906,ChIJmTFOjhFu5kcR7L9RCQUxUL8,48.8705356,2.3554181,Le Petit Café,"{'0': [{'_1': 9.0, '_2': 24.0}, {'_1': 0.0, '_2': 2.0}], '1': [{'_1': 0.0, '_2': 2.0}, {'_1': 9.0, '_2': 24.0}], '2': [{'_1': 0.0, '_2': 2.0}, {'_1': 9.0, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 2.0}, {'_1': 9.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 2.0}, {'_1': 9.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 2.0}, {'_1': 9.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 2.0}, {'_1': 9.0, '_2': 24.0}]}",2.8,60
907,ChIJ388bNxFu5kcRD12K5mM4oDk,48.8696464,2.3519366,Tong Fang,"{'0': [{'_1': 11.0, '_2': 22.0}], '1': [{'_1': 11.0, '_2': 22.0}], '2': [{'_1': 11.0, '_2': 22.0}], '3': [{'_1': 11.0, '_2': 22.0}], '4': [{'_1': 11.0, '_2': 22.0}], '5': [{'_1': 11.0, '_2': 22.0}], '6': [{'_1': 11.0, '_2': 22.0}]}",4.0,60
908,ChIJr5qqME1u5kcR5Mfqg9J22uQ,48.8851824,2.3252285,Lush Bar,"{'0': [{'_1': 17.5, '_2': 24.0}, {'_1': 0.0, '_2': 1.5}], '1': [{'_1': 0.0, '_2': 1.5}, {'_1': 17.5, '_2': 24.0}], '2': [{'_1': 0.0, '_2': 1.5}, {'_1': 17.5, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 1.5}, {'_1': 17.5, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 1.5}, {'_1': 17.5, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 1.5}, {'_1': 17.5, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 1.5}, {'_1': 17.5, '_2': 24.0}]}",4.3,60
909,ChIJ1w3oP01u5kcRsbQvY9ZYCnU,48.8855234,2.3256716,Moulin Doré,"{'0': [{'_1': 7.0, '_2': 20.5}], '1': [{'_1': 7.0, '_2': 20.5}], '2': [{'_1': 7.0, '_2': 20.5}], '3': [], '4': [{'_1': 7.0, '_2': 20.5}], '5': [{'_1': 7.0, '_2': 20.5}], '6': [{'_1': 7.0, '_2': 20.5}]}",4.0,60
910,ChIJEdp1DBRu5kcRJziv2w0YrEQ,48.8722387,2.3510464,80 & 90,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
911,ChIJLctCSBFu5kcRqvBRJf8AHzk,48.8701543,2.351857,Camilla Og Co,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
912,ChIJNy4AOuZt5kcR_MeKpPVFIJU,48.8726163,2.3779822,Bubble Tea,"{'0': [{'_1': 11.0, '_2': 20.0}], '1': [{'_1': 13.0, '_2': 20.0}], '2': [{'_1': 11.0, '_2': 20.0}], '3': [{'_1': 11.0, '_2': 20.0}], '4': [{'_1': 11.0, '_2': 20.0}], '5': [{'_1': 11.0, '_2': 20.0}], '6': [{'_1': 11.0, '_2': 20.0}]}",4.3,60
913,ChIJdfk6aXZu5kcRhgABOKDFaRQ,48.8819485,2.3674267,SODIMAC - distributeurs automatiques,"{'0': [{'_1': 7.0, '_2': 20.0}], '1': [{'_1': 7.0, '_2': 20.0}], '2': [{'_1': 7.0, '_2': 20.0}], '3': [{'_1': 7.0, '_2': 20.0}], '4': [{'_1': 7.0, '_2': 20.0}], '5': [{'_1': 7.0, '_2': 20.0}], '6': [{'_1': 7.0, '_2': 20.0}]}",5.0,60
914,ChIJRc5-ZHZu5kcRWrYCqac7cyM,48.88177820000001,2.3667681,Sushi Nara,"{'0': [{'_1': 11.0, '_2': 15.0}, {'_1': 18.0, '_2': 23.75}], '1': [{'_1': 11.0, '_2': 15.0}, {'_1': 18.0, '_2': 23.75}], '2': [{'_1': 11.0, '_2': 15.0}, {'_1': 18.0, '_2': 23.75}], '3': [{'_1': 11.0, '_2': 15.0}, {'_1': 18.0, '_2': 23.75}], '4': [{'_1': 11.0, '_2': 15.0}, {'_1': 18.0, '_2': 23.75}], '5': [{'_1': 11.0, '_2': 15.0}, {'_1': 18.0, '_2': 23.75}], '6': [{'_1': 11.0, '_2': 15.0}, {'_1': 18.0, '_2': 23.75}]}",4.2,60
915,ChIJ-SUuzhNu5kcRM6mjAa7Rzb4,48.8717784,2.353558,Le Syndicat,"{'0': [{'_1': 19.0, '_2': 24.0}, {'_1': 0.0, '_2': 2.0}], '1': [{'_1': 0.0, '_2': 2.0}, {'_1': 18.0, '_2': 24.0}], '2': [{'_1': 0.0, '_2': 2.0}, {'_1': 18.0, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 2.0}, {'_1': 18.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 2.0}, {'_1': 18.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 2.0}, {'_1': 18.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 2.0}, {'_1': 18.0, '_2': 24.0}]}",4.5,60
916,ChIJ0fZpmiRy5kcRNvX4QjAUMMY,48.8310693,2.3765832,EXKi,"{'0': [{'_1': 12.0, '_2': 21.5}], '1': [{'_1': 8.0, '_2': 21.5}], '2': [{'_1': 8.0, '_2': 22.5}], '3': [{'_1': 8.0, '_2': 22.5}], '4': [{'_1': 8.0, '_2': 22.5}], '5': [{'_1': 8.0, '_2': 22.5}], '6': [{'_1': 9.0, '_2': 22.5}]}",3.8,60
917,ChIJ7wRolBpu5kcR930NkM6x6CM,48.8648974,2.3546631,Pan Viet,"{'0': [{'_1': 11.5, '_2': 22.5}], '1': [{'_1': 11.5, '_2': 22.5}], '2': [{'_1': 11.5, '_2': 22.5}], '3': [{'_1': 11.5, '_2': 22.5}], '4': [{'_1': 11.5, '_2': 22.5}], '5': [{'_1': 11.5, '_2': 22.5}], '6': [{'_1': 11.5, '_2': 22.5}]}",3.9,60
918,ChIJt4oPXQ9u5kcRuKXa2juU6dA,48.8664064,2.3608621,Xing Long,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
919,ChIJZYI0ygtu5kcRdYe6wVTkZDQ,48.8724746,2.3654885,Le Comptoir Général,"{'0': [{'_1': 11.0, '_2': 24.0}, {'_1': 0.0, '_2': 2.0}], '1': [{'_1': 0.0, '_2': 2.0}, {'_1': 11.0, '_2': 24.0}], '2': [{'_1': 0.0, '_2': 2.0}, {'_1': 11.0, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 2.0}, {'_1': 11.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 2.0}, {'_1': 11.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 2.0}, {'_1': 11.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 2.0}, {'_1': 11.0, '_2': 24.0}]}",4.0,60
920,ChIJ67YGu19u5kcRPEGzcjMiu1w,48.8947812,2.3457213,Le Petit Mont Cenis,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",4.7,60
921,ChIJjdPmCNfd4EcRCovvitgFRXg,49.44421099999999,1.0938714,Gil'den,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
922,ChIJbRyJKyNy5kcReFVyGoKsq4Y,48.83270659999999,2.376166,Club de l’Est,"{'0': [{'_1': 13.0, '_2': 19.0}], '1': [], '2': [{'_1': 10.0, '_2': 19.0}], '3': [{'_1': 10.0, '_2': 19.0}], '4': [{'_1': 10.0, '_2': 19.0}], '5': [{'_1': 10.0, '_2': 19.0}], '6': [{'_1': 10.0, '_2': 19.0}]}",2.0,60
923,ChIJjZvS_RFu5kcRtwwfqa1LPFw,48.87067990000001,2.3567059,La Chope Des Artistes,"{'0': [{'_1': 0.0, '_2': 2.0}], '1': [], '2': [{'_1': 17.0, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.0, '_2': 24.0}]}",3.5,60
924,ChIJY4RPEhpu5kcRQW29tBlky98,48.8655183,2.351900499999999,Sushi Wasabi,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",2.3,60
925,ChIJ01FubBFu5kcRx-Gaj4z3wlo,48.8701064,2.3530389,المطعم التركي شاورما,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",1.0,60
926,ChIJhZHZhZly5kcRaT9b7zeZAfU,48.8464244,2.4283704,Oliveira Sarl,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
927,ChIJ37GSKnxMHRURS5StYMNkq5A,32.0778092,34.768358,Delizie,"{'0': [{'_1': 7.0, '_2': 23.0}], '1': [{'_1': 7.0, '_2': 23.0}], '2': [{'_1': 7.0, '_2': 23.0}], '3': [{'_1': 7.0, '_2': 23.0}], '4': [{'_1': 7.0, '_2': 23.0}], '5': [], '6': []}",4.3,120
928,ChIJyTBDpMJt5kcRSmJYwtQZT3E,48.8759874,2.3808445,le gâteau sur la cerise,"{'0': [], '1': [{'_1': 8.0, '_2': 18.0}], '2': [{'_1': 8.0, '_2': 18.0}], '3': [{'_1': 8.0, '_2': 18.0}], '4': [{'_1': 8.0, '_2': 18.0}], '5': [{'_1': 8.0, '_2': 18.0}], '6': [{'_1': 11.5, '_2': 18.0}]}",0.0,60
929,ChIJUdGtSxBu5kcR9TC9XA3K638,48.8684087,2.35511,La Boulangerie Des Artistes,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",5.0,60
930,ChIJVVWFKNlx5kcRwnr9fDx_918,48.8536437,2.337807199999999,Rest chatele gregoire,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
931,ChIJ6Us48JBx5kcROkcXUlu3Wxg,48.8277219,2.3504029,Le Merle Moqueur,"{'0': [{'_1': 17.0, '_2': 24.0}, {'_1': 0.0, '_2': 2.0}], '1': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.0, '_2': 24.0}], '2': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.0, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.0, '_2': 24.0}]}",3.8,60
932,ChIJA56PsNfd4EcRxP7tWf5FXTY,49.4431231,1.0941361,Le 16-9e,"{'0': [], '1': [{'_1': 12.0, '_2': 14.0}, {'_1': 19.0, '_2': 22.0}], '2': [{'_1': 12.0, '_2': 14.0}, {'_1': 19.0, '_2': 22.0}], '3': [{'_1': 12.0, '_2': 14.0}, {'_1': 19.0, '_2': 22.0}], '4': [{'_1': 12.0, '_2': 14.0}, {'_1': 19.0, '_2': 22.0}], '5': [{'_1': 12.0, '_2': 14.0}, {'_1': 19.0, '_2': 22.5}], '6': [{'_1': 12.0, '_2': 14.0}, {'_1': 19.0, '_2': 22.5}]}",3.4,60
933,ChIJI9BTB2Fl5kcRYHqcDDTwpKk,48.8805829,2.2762766,Café du Marché,"{'0': [{'_1': 6.0, '_2': 23.0}], '1': [{'_1': 7.0, '_2': 24.0}], '2': [{'_1': 7.0, '_2': 24.0}], '3': [{'_1': 7.0, '_2': 24.0}], '4': [{'_1': 7.0, '_2': 24.0}], '5': [{'_1': 7.0, '_2': 24.0}], '6': [{'_1': 7.0, '_2': 24.0}]}",4.1,60
934,ChIJx2y4Qa5v5kcRgTV4h_WIbrU,48.8884274,2.3175723,Mjdesca,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
935,ChIJm3XzH8Ft5kcRAY68WCkEXKQ,48.8792556,2.3884528,Pizza Kash,"{'0': [{'_1': 11.0, '_2': 15.0}, {'_1': 18.5, '_2': 22.5}], '1': [{'_1': 11.0, '_2': 15.0}, {'_1': 18.5, '_2': 22.5}], '2': [{'_1': 11.0, '_2': 15.0}, {'_1': 18.5, '_2': 22.5}], '3': [{'_1': 11.0, '_2': 15.0}, {'_1': 18.5, '_2': 22.5}], '4': [{'_1': 11.0, '_2': 15.0}, {'_1': 18.5, '_2': 22.5}], '5': [{'_1': 11.0, '_2': 15.0}, {'_1': 18.5, '_2': 22.5}], '6': []}",4.6,60
936,ChIJEXYlhg5u5kcR-dkzLQpnQzo,48.870417,2.359915,Lin Wei,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
937,ChIJpdEBRgVu5kcRfumjZ4JLw7U,48.86500989999999,2.357125,BoBun,"{'0': [], '1': [{'_1': 11.0, '_2': 22.0}], '2': [{'_1': 11.0, '_2': 22.0}], '3': [{'_1': 11.0, '_2': 22.0}], '4': [{'_1': 11.0, '_2': 22.0}], '5': [{'_1': 11.0, '_2': 22.0}], '6': [{'_1': 11.0, '_2': 22.0}]}",4.2,60
938,ChIJV1yn5BFu5kcRhMPA0b7L6Fo,48.8704017,2.3565242,LA VAGUE,"{'0': [], '1': [], '2': [{'_1': 19.5, '_2': 23.0}], '3': [{'_1': 12.5, '_2': 15.0}, {'_1': 19.5, '_2': 23.0}], '4': [{'_1': 12.5, '_2': 15.0}, {'_1': 19.5, '_2': 23.0}], '5': [{'_1': 12.5, '_2': 15.0}, {'_1': 19.5, '_2': 23.0}], '6': [{'_1': 12.5, '_2': 15.0}, {'_1': 19.5, '_2': 23.0}]}",5.0,60
939,ChIJC97UJqZqHRUR_FNw45xguHM,32.3312156,34.849864,Mul haYam,"{'0': [{'_1': 9.0, '_2': 24.0}, {'_1': 0.0, '_2': 1.0}], '1': [{'_1': 9.0, '_2': 24.0}], '2': [{'_1': 9.0, '_2': 24.0}], '3': [{'_1': 9.0, '_2': 24.0}], '4': [{'_1': 9.0, '_2': 24.0}], '5': [{'_1': 9.0, '_2': 15.0}], '6': [{'_1': 19.0, '_2': 24.0}]}",3.0,120
940,ChIJZUA7sxZu5kcRKPrYhc7w5VY,48.8704716,2.351607,Operasie,"{'0': [], '1': [{'_1': 11.5, '_2': 19.0}], '2': [{'_1': 11.5, '_2': 19.0}], '3': [{'_1': 11.5, '_2': 19.0}], '4': [{'_1': 11.5, '_2': 19.0}], '5': [{'_1': 11.5, '_2': 19.0}], '6': [{'_1': 11.5, '_2': 19.0}]}",4.2,60
941,ChIJZTzW28Nt5kcRmEgBo2R1Xzc,48.8788613,2.385364399999999,Chez Vincent,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
